Study_Hours,Attendance_%,Sleep_Hours,Parental_Education,Internet_Access,Extra_Tuition,Previous_Score,Final_Score
3.2749735217791462,66.62501315827427,8.97718758095655,Low,No,Yes,40.29649960201975,92.60866125251432
8.955232284962005,86.22444506846759,7.796991312089819,Low,Yes,Yes,82.79472553538815,100.0
9.07566473926093,65.28547303554987,6.197558443164551,Low,No,No,70.93993634008771,100.0
6.334037565104235,73.1228308511188,4.290818977527379,High,No,Yes,89.60763766323399,100.0
0.516817211686077,43.47056059380378,6.771132570660083,High,No,No,53.339618978761976,54.06458525572077
7.607850486168974,89.8131918740195,5.993315138861566,High,No,No,82.5943214446454,100.0
9.50061967050805,67.08322145978053,4.3132660172767725,Medium,Yes,No,57.42283376853245,100.0
4.722149251619493,54.590331459967246,7.824049004514977,Low,No,No,23.883941654961266,84.9773695696142
0.5637549665092711,79.52246653005257,8.40963879152322,High,Yes,No,93.93539906376543,98.6133815648482
3.5883048412350247,64.8129460915211,4.5724381903295255,Low,No,No,74.76300899830075,100.0
5.027203900924792,55.393767022081825,5.773856459179921,Low,No,Yes,64.17650682356836,100.0
9.495206236576422,92.24499407635068,8.1852056262147,High,No,Yes,46.98455701589746,100.0
0.7773463696498484,46.274070420064014,7.172912087751518,Medium,No,Yes,77.78354158054924,89.47189978349363
4.636984049399821,88.03520194654497,5.435689790422877,Low,No,No,88.08015748831345,100.0
9.699098521619943,90.33388518675605,7.25438684523597,Medium,No,No,54.67933826844055,100.0
1.0112267612279024,41.86804497307068,8.860026648157685,Low,Yes,No,49.24248097183104,69.39291851976732
9.093204020787821,97.66421904816731,7.117928440013799,Medium,Yes,Yes,85.4764545522287,100.0
0.34388521115218396,50.682158012185084,6.60478988636021,Low,Yes,No,27.938992690843165,47.07011664711821
1.8651851039985423,57.8273029373905,6.380090646843833,Low,No,No,28.07106385698941,66.54119278377348
1.3441467693897424,60.474869657569386,5.467444116040609,Low,Yes,Yes,68.55934555591594,82.85067532615156
0.8175903194887191,43.42521136535889,8.814051785370129,Medium,Yes,No,25.10817685426419,50.6068949768997
9.506071469375561,49.81742927150015,8.532187266722055,Medium,No,No,43.86965310392944,100.0
9.367299887367345,69.78197483207418,5.273353110230255,High,No,No,82.13661004214308,100.0
8.129010091300776,73.32181305625787,4.811167028912397,Medium,Yes,Yes,66.04845922050453,100.0
1.2915941515149498,41.839150132348365,8.29088526578582,Medium,No,No,33.53886712943177,55.125315856666155
3.867353463005374,43.08554880905502,6.18801562027696,Low,Yes,No,61.95540692955177,93.58764758901168
1.5285913918433203,42.892722331633365,7.156537765459944,Medium,Yes,No,93.80236357093476,99.12836795656473
7.624586857406905,80.05299395748823,4.615016475618728,High,Yes,No,24.569654129053994,100.0
6.96029796674973,64.11585481655453,6.3026974863707,Medium,No,No,40.98094758268033,100.0
5.698896848713165,65.42429521892578,4.218695361544737,High,Yes,Yes,88.3969688149725,100.0
6.7170068440585675,83.63014418597848,5.571750565918742,Medium,Yes,Yes,85.11269714948781,100.0
1.8340450985343382,71.13028342756432,7.34743477599095,Low,No,Yes,84.20993742603076,96.68979586467796
5.986584841970366,76.40290278297135,5.774981529159687,High,Yes,Yes,87.85747562600885,100.0
0.40728802318970136,44.56785156941801,8.02494499840385,Medium,Yes,Yes,92.28673706588552,78.98891897382842
9.36154774160781,86.0312973358676,7.775209643731392,High,No,Yes,41.549503738167644,100.0
4.591357562382613,49.81143235510137,5.526553383483656,Medium,No,No,94.08121543243914,100.0
9.472485773838587,77.57321929788492,7.614071516042419,Low,Yes,No,55.73459534295496,100.0
4.741738290873252,68.83519463959888,6.491278411317268,High,Yes,Yes,86.71824637478691,100.0
9.69302535619099,48.5497325740908,8.924948280704376,High,Yes,Yes,55.56232222039898,100.0
3.2866454536991596,80.82995812448279,8.499166728436363,Low,No,Yes,86.84000547977018,100.0
2.6924323094938094,52.1112071273769,4.394845810954143,Low,Yes,No,64.85068379965622,83.87459038517856
3.4886826654299528,51.74667914101276,8.964084194995351,High,No,Yes,34.60801232654194,84.1895939669887
9.54865280663194,79.3145188383413,7.9709866563854215,Medium,No,No,55.32125440793859,100.0
4.6866064199412625,69.49567280448622,6.058827707922543,Medium,No,No,80.30717522251946,100.0
7.080725777960454,46.79428275044532,6.700059573022553,Low,Yes,Yes,90.61496827133308,100.0
8.530094554673601,41.27616465102323,7.22905406327603,Medium,Yes,Yes,43.81659349021263,100.0
2.9214464853521815,60.00995030146865,6.811484079389549,Low,Yes,Yes,74.72839298730668,95.66638019987889
5.683086033354716,57.840940442353045,4.606932090797033,High,Yes,No,40.99194891848202,100.0
6.715731955927996,62.262325779076164,5.788991326627209,High,Yes,No,22.856472544948947,94.89369368098075
3.2367923640424365,54.252647852459646,7.0539003553788415,Medium,No,No,92.23692702988,100.0
1.8159771680142567,99.26713121289325,5.594334091605694,High,No,No,68.15648805142993,90.22165351427361
4.625347161331479,40.29639885606458,5.506326303800002,Low,No,No,81.47071647993499,100.0
4.916158751168323,89.48085795550895,4.292754646219896,High,Yes,Yes,77.43717794261823,100.0
8.967654246264251,84.30695255507959,5.922556638224062,Low,No,No,71.80447363349472,100.0
8.985541885270793,83.93349318457368,5.482677906438276,High,No,Yes,78.22178581369609,100.0
0.2431596643145384,83.48600629172569,5.6913375299724915,Low,No,Yes,20.469310326985266,46.5339845715851
5.612771975694963,63.83101177710729,4.731869960811245,High,Yes,No,46.87509925037553,100.0
9.997176732861305,83.15210669633584,4.063037599878795,Low,Yes,No,66.23211330289026,100.0
4.582528904915167,60.10713125554851,8.199011428178085,Low,Yes,No,22.088293068306005,78.99731602851986
6.181282404578958,84.56239127199886,6.355839494664073,Low,No,No,42.302114848135425,100.0
5.78280140996174,96.68392133748462,4.800358174772865,Medium,No,No,43.39339291525289,100.0
2.579416277151556,83.6913253722162,7.296769611028914,High,Yes,No,84.28937427946914,100.0
4.984421989290572,80.99488169737876,4.574664985297834,High,Yes,No,59.03370531239645,100.0
8.584127518430119,98.4093381506438,8.78307310541729,High,No,Yes,76.7250702187165,100.0
4.89452760277563,94.8647167554976,5.206007287997707,Medium,Yes,Yes,48.47125733387527,100.0
7.2900716804098735,49.36915584197142,5.523395695490204,High,Yes,No,28.67759886352266,100.0
9.06354385094736,47.511147532153025,8.728490735001412,Medium,Yes,Yes,69.99628136595292,100.0
6.1062004244163255,80.09276791330097,4.0383201632461265,Low,Yes,Yes,66.31468362967337,100.0
6.4996393077776515,80.77883696158419,6.5418027345814,Low,Yes,Yes,63.862897376666155,100.0
0.7455064367977082,91.70713726081104,4.58183198942738,High,Yes,No,38.46831207279501,69.62147392452583
0.45218670106189407,67.139097071098,7.271462761624809,Low,No,Yes,43.848691350525115,59.39065795159998
5.296505783560065,54.78412199434641,4.33326020280345,Medium,No,Yes,48.66891889830938,97.95232383423722
8.101133946791808,54.0164650629946,5.067556831553359,Low,No,No,75.0429032751402,100.0
2.807723624408558,60.39249782608397,4.640478731831,Low,Yes,Yes,62.46612618144624,83.94364766879471
8.872127425763265,45.96648356556071,7.031264688754887,High,No,No,31.872792507921076,100.0
2.4848913981446574,86.83153091463171,5.475203538270781,Medium,No,Yes,29.787841972807982,80.45326979478617
1.8657005888603584,96.9071984177294,7.475176144292766,High,Yes,Yes,37.93569090758923,76.51908855025933
4.271077886262563,41.348158499207045,4.311458990650314,Low,No,No,90.5137393439062,100.0
3.5609672589784624,63.63186433924951,7.869398278650782,High,No,No,44.77936052492124,93.13261762352853
5.9083326056901075,53.90030208300661,8.959049756746818,Medium,No,No,79.28903827037551,100.0
6.454722959071678,43.92138044793654,8.640418201630249,High,No,No,24.641427626035643,100.0
3.745401188473625,82.43431805880391,4.959336623593715,High,No,Yes,34.204506341363455,95.1940119596488
5.862298320167972,99.4753596221313,4.834301008493764,High,Yes,No,80.62961617280172,100.0
1.7701048427674682,42.20028561601258,6.112742141559723,Low,Yes,No,29.53221801638294,51.005431218568035
0.18110183820840509,83.46032902772447,8.450485175919042,Medium,No,Yes,39.180777616122526,62.99528572366417
3.748705795237041,44.34681326767353,7.9313909969201655,High,No,No,56.90408670368004,100.0
7.019668772577034,53.09523327190385,5.487742256594103,Medium,Yes,Yes,45.31493494128642,100.0
6.1825477153029595,99.19780737753081,4.062020181386574,Medium,Yes,Yes,55.87516112529169,100.0
8.036720768991145,57.66794557251506,4.288902804981833,Low,No,No,36.798690939881084,100.0
8.920465551771134,59.146028394595334,7.993570958272873,Medium,Yes,No,84.34663181862929,100.0
6.200727559285135,76.6588593310595,8.512266536429209,Medium,Yes,Yes,72.45045996894822,100.0
7.915790437258485,97.05181373502462,8.816972171067752,Medium,Yes,No,61.57675109122768,100.0
0.8410680611499743,79.10000952255311,7.042636363482333,Medium,No,No,56.00355329825642,70.57133067503399
5.113423988609378,99.26334338416189,7.6640077238312525,Low,No,No,29.417418397793853,92.65653072647203
1.5643704267108605,55.93600255532236,5.957628490889147,Medium,Yes,Yes,40.92035570551076,63.589359936700326
8.5218150031854,74.7205245143436,4.868807965678719,Medium,No,No,23.14730550827257,100.0
2.848404943774676,52.3852763056362,6.0807699908988075,High,Yes,Yes,73.25860747529595,90.63483060657835
7.891712386073383,96.6768531684414,6.9948925408860525,High,Yes,Yes,61.496797971725,100.0
8.772005408131083,47.313165600216855,5.919194415224897,Medium,No,Yes,62.884198695198535,100.0
1.397723766262895,57.092374117715366,8.105991412751132,High,Yes,No,70.68209696714177,88.58173674203307
2.401456187781931,59.511403853481696,8.691524092242414,Medium,No,Yes,55.21389990092253,89.06173764079784
0.6936130087516545,57.22228799049476,4.130983542660324,Low,Yes,No,74.31908956243498,81.04071022195657
3.5949115121975517,61.27732945844659,4.65864386727281,Low,No,Yes,42.22940051564626,82.48850463456996
4.374749220237291,94.54195123993847,4.631323707822514,High,No,Yes,59.27475620409581,100.0
3.2295647294124596,85.49430854224548,5.839703756510422,High,Yes,No,67.84264059147212,100.0
4.389714207056361,88.94998749943707,5.528021077451074,High,Yes,Yes,52.57711236059133,100.0
5.58404249735805,68.891341090753,6.423481435650235,High,No,Yes,47.350300717575244,100.0
3.1171107608941098,45.12098008471863,4.638567418176174,High,Yes,No,50.814281888037236,87.86992189540604
6.258599157142363,92.03765205758813,6.170096830869376,Low,No,Yes,69.58555088215223,100.0
0.18221825651549728,98.87117068164541,8.158485218378868,High,Yes,No,67.50588051815953,87.06200886533581
8.421189231357086,53.15283924148266,6.088804896375498,High,No,Yes,27.97529730111704,100.0
9.900538501042632,99.04500815195772,7.280809188405358,Medium,Yes,Yes,76.93151994167289,100.0
3.492095746126609,45.49492439959805,4.423960080229016,Low,Yes,Yes,52.323792644061655,81.27250417692863
9.224993811772958,93.6514524798471,7.184511587273716,High,Yes,No,48.85494323805837,100.0
0.8023374566164221,92.71093367808086,6.438335343106322,High,No,No,74.6589666692432,87.69004743290489
7.555511385430487,60.509041101872555,5.080190912547998,Low,Yes,Yes,65.1261623013722,100.0
3.2533033076326436,43.94251836570114,6.236012702524178,Low,No,Yes,78.76250606339426,100.0
0.40868616266478863,82.40663301312675,5.902002744852048,High,Yes,Yes,65.77831214887456,66.51535670636167
0.8134878064189976,51.13153094218727,5.2548333067014905,High,No,No,50.3543797872244,66.62646780676933
0.3142918568673425,52.47317530876164,8.8291108057661,Medium,No,No,78.61292358066366,74.38532515171865
5.538542844013207,99.19975559602878,6.25619672090494,High,No,Yes,93.16047712355164,100.0
1.2429722348554473,54.608937794577955,6.109140892694157,Low,Yes,Yes,47.9090161431274,67.90085425885195
3.287516102875082,55.48800596206765,5.519732006203619,High,No,No,65.25006471590261,90.5731951663483
8.16599439471577,80.86707123789897,5.845265108804583,Medium,Yes,No,29.567763092852815,100.0
1.3752094414599325,75.81057093501335,8.204357897129613,High,Yes,No,73.46344968957163,94.43891802585611
7.260913337226615,99.69446935878611,7.728668913656161,Medium,Yes,No,46.38537548077644,100.0
1.1706701642760586,64.56004037890258,7.270873007370373,Low,No,Yes,48.80319787933253,60.44180567521183
8.22537242923169,88.10368498418751,8.530716273828832,Low,Yes,Yes,67.10896484326788,100.0
1.1063173695520723,75.19650779052844,7.261458242959698,High,No,No,51.16355472965495,77.5512044824002
2.7864646423661146,75.8447861302185,4.685548528644995,High,No,Yes,43.478760879736015,77.69618477878264
2.279351625419417,65.512810268154,7.46080670847066,Low,Yes,Yes,71.10147599310116,94.76280616982054
1.0717201133977605,48.379075285378775,7.339023416132033,Medium,Yes,No,20.92557845452805,49.99060240328922
5.812382214226123,67.80964262803434,4.183606812504106,High,No,Yes,64.07727637156594,100.0
6.59984046034179,69.72947897237191,8.475588703532683,High,No,Yes,81.5320115194265,100.0
6.0617463445088005,67.75737740435898,6.703968774927722,Low,No,No,59.39438140861875,100.0
9.695846277645586,44.02458864330565,4.180801902623811,Low,No,Yes,39.04533289427721,100.0
2.809631895922303,61.037615872550845,7.283900523621471,High,Yes,No,68.97122436033817,95.74545002784471
9.472833396118153,83.05586593949057,7.4420250924606846,High,Yes,No,43.70582628824481,100.0
9.01158010490989,71.06269860308268,6.489062540171451,Low,Yes,Yes,49.93750958832646,100.0
7.145959227000623,97.3390898937852,4.0160913180213935,High,No,No,65.23941242110007,100.0
1.629344270814297,80.80844630561802,7.678315571195949,High,Yes,No,35.92504807151684,76.93502395600201
3.769444294249076,71.50980302002361,6.094738950937377,Medium,Yes,No,46.57828872396014,89.98738738675412
4.972485058923855,79.08522330111185,7.846524468206699,High,No,Yes,36.506650765353996,98.73517624147244
1.0077800137742665,77.01561510254453,4.120958819456776,High,Yes,Yes,56.944925391636055,75.58676070209128
2.5178229582536416,73.2506801509476,7.668071902807011,High,Yes,Yes,31.721278216233216,81.97555855152552
7.545428740846823,47.80517440783792,5.410935373466001,Low,Yes,No,44.43675955778636,100.0
5.183296523637368,65.06600693004003,6.725134594484691,High,No,No,56.3293389200637,100.0
5.4922666470612045,93.32488479213863,7.478090732484034,Low,No,No,27.465988460658135,100.0
2.9122914019804194,60.11183449875406,7.65325255119623,High,Yes,No,42.41428514442731,88.38677526622637
5.12093058299281,83.95432583261501,8.460423444701172,High,Yes,Yes,61.0603617396739,100.0
7.4543947418433,74.23658479832977,8.146433996583777,Low,Yes,No,28.5155481744715,100.0
0.2535074341545751,53.42905688935738,8.981671688136236,High,Yes,No,66.40790577807537,68.33049678914568
9.905051420006734,44.041036088126305,7.827564494955549,Low,Yes,No,65.4110937894459,100.0
8.995745732745684,69.01273880319548,7.342863233614571,Low,No,No,46.239078813564085,100.0
8.324426408004218,47.47976087219601,6.664788932756677,Low,No,No,84.87219538364015,100.0
0.1083765148029836,66.7541623826049,7.883552784775906,Medium,No,Yes,29.47033528307989,54.20342984945871
9.053819764192637,56.41759997689995,4.326830787821926,High,Yes,No,81.00758617431981,100.0
9.758520794625346,50.433714953169236,5.012402800826187,Medium,No,No,77.1256907160247,100.0
0.7056874740042984,77.11668269291106,8.991737556964749,Medium,Yes,No,29.150556018266677,71.92013390822436
7.851759613930136,95.19133698476563,7.450024454103328,Medium,Yes,No,84.73516533018042,100.0
1.7231987120162984,54.92285635525779,8.32281804761335,Medium,No,Yes,62.5169597187152,89.07496314507856
5.908929431882418,68.56302413194598,5.972381392850177,High,No,Yes,57.535798690003865,100.0
6.842330265121569,74.8353010166826,8.962417510791877,Medium,Yes,No,23.39368917641659,100.0
1.7436642900499144,55.73584265798951,5.577034478740064,High,No,No,36.14033597998946,65.66007987279373
9.283185625877254,76.95179129093827,5.203463559162525,Medium,Yes,Yes,26.9897089672021,100.0
6.228904758190002,86.7750684140052,5.7769228434286966,High,No,No,94.2317310057001,100.0
1.8656702405130576,92.24520702023554,5.187167341874032,Medium,Yes,No,71.0418621334326,93.01044573165139
2.9321077169806453,44.94286273695056,5.736716631294213,High,Yes,No,42.40871532906887,71.12196476762902
5.2030770090379335,99.25897382416346,6.4710622362515,Medium,No,No,66.49764236556231,100.0
8.670723185801037,42.525591378181716,6.529263464759145,Low,Yes,No,45.99190698624107,100.0
7.994103989090426,46.71517716386367,8.024533884207193,Low,Yes,No,39.835386250039306,100.0
9.856504541106007,65.12623149352439,8.879368774550269,High,No,Yes,43.74400699314884,100.0
8.18014765922493,56.12064156309677,6.547110640748949,Medium,Yes,No,23.50893837288264,100.0
0.8350071669866876,76.99901887124429,4.408626728733891,Low,No,Yes,64.42260282965718,64.07073881458324
7.8365301274114305,50.85861716256939,4.348205740812029,Low,No,No,35.057823106750895,100.0
4.734717707805657,60.86855247413158,5.671191593480303,Low,Yes,No,20.40536927545024,78.48727349152637
1.4299168205283586,93.64595222074806,4.990488163798701,Medium,Yes,Yes,69.97008961092789,93.64075231551037
5.426446347075766,50.02203676552451,5.233394322608115,Medium,No,Yes,68.60787759005925,100.0
8.08120379564417,64.56469913147443,6.299002118846601,Medium,Yes,No,44.90823374810934,100.0
9.86210744479603,82.38854358921407,5.979852363312275,Low,No,Yes,90.61826395504504,100.0
2.2649577519793795,52.896422715445404,8.77667343251964,Low,No,No,40.57884539019406,78.73278800980273
5.75474177875879,41.75483698207355,7.92825809040116,High,No,Yes,64.56063970673432,100.0
4.545410647677732,73.57892100921484,6.319656884061664,Low,Yes,No,89.94084420143382,100.0
1.959828624191452,68.32401670659996,5.527621553290118,Low,No,No,36.97064381124498,71.64361817509946
5.519068387744856,66.31692515137543,7.560070101653904,Low,Yes,Yes,47.27340191895872,100.0
0.9367476782809248,95.46377172259182,7.075064840194333,Low,No,No,40.82893155131329,73.0877016505068
8.900053418175663,87.18070086493313,7.444426510250453,Low,Yes,Yes,38.48899292284872,100.0
5.247564316322379,63.94016223220781,7.309195949246893,Low,No,No,76.80983340880383,100.0
8.607305832563434,72.49805287965202,8.983484269264885,Medium,No,No,43.97390414690469,100.0
6.601973767177313,91.72765703592704,7.097946687299204,Medium,No,Yes,59.27004103644588,100.0
5.568012624583502,61.04270892710261,5.261205100866808,High,No,Yes,66.98427647576953,100.0
4.505441353100935,44.33190453875055,4.937059720487911,Low,Yes,Yes,34.82294154433476,79.31613885765991
0.12154474689816341,81.69891316759255,7.783757528443175,Medium,Yes,Yes,59.26726846473918,83.06097712116414
1.9228901880867078,77.0286991962418,6.733241100938942,Medium,Yes,Yes,46.36566950372735,80.13423674830294
2.235958385194526,76.00123288715822,4.823531767161479,Low,Yes,No,36.952489759148904,77.5099078633077
3.4208174871590744,77.43155948059439,5.715836765863291,High,Yes,No,33.70633744905769,91.20780906346565
0.9310276780589921,87.96495273813875,4.750845004085209,Low,Yes,Yes,54.08023658599646,73.71095479500573
8.714605901877178,66.16759174811901,8.974331585848836,Medium,No,No,83.36467456172245,100.0
3.7646336687804958,71.58415965616679,6.2016170918417455,High,Yes,No,45.92187451823011,85.37186100835329
6.8150272222392925,85.8929956925277,5.72611571400846,Low,Yes,No,56.74028575383084,100.0
9.44765729882428,79.01954118081622,8.45129026508901,Medium,Yes,No,51.12203270597604,100.0
7.70967179954561,80.08510819423877,5.837672111457657,Low,Yes,Yes,88.46693335524316,100.0
3.410663510502585,60.05463344901765,4.192131744811625,Medium,Yes,Yes,72.25213335775615,94.11111164408544
5.31354631568148,98.14615780844868,4.026148067714564,High,No,No,57.84642684557717,100.0
0.6107795985486375,42.36061244011058,8.146973324294235,Low,Yes,Yes,54.95872194938667,61.5329339812762
9.800325752854771,63.46489219910564,5.063221881855481,Low,Yes,Yes,44.42636015479649,100.0
1.3882717264941014,54.16302780078784,5.3014342878300145,Medium,Yes,Yes,31.18556194548031,60.642983980413916
8.14574720231382,76.6200269986551,4.297623501738858,High,Yes,No,77.66900334283763,100.0
7.55137255673619,56.60966783410309,6.251754894527063,Medium,No,No,70.87939141272598,100.0
2.5464065476376385,76.47430556760668,4.5691919673830075,Medium,No,No,74.7682500768401,94.89174362484343
2.2864280550346274,92.09635032450282,7.551213993116558,High,Yes,Yes,28.340656050366405,81.37650842787413
1.5599452033620265,84.18665413748337,6.595298954541352,High,Yes,Yes,40.478046449585506,77.20997739336781
9.084505613336283,48.18638515340399,6.910993732970569,Medium,Yes,No,40.665242535563834,100.0
6.62522284353982,64.87744742362142,7.77635210248404,High,Yes,No,72.47674317940313,100.0
8.41828776758272,55.40659406323048,8.775302557424943,Medium,Yes,Yes,54.4733448039303,100.0
7.616196153287175,42.817958006503304,6.439270219631812,High,Yes,No,43.611937201373664,100.0
4.607787680327258,68.47785254498883,8.590382760995753,High,Yes,No,76.40965246576783,100.0
0.16587828927856152,96.20978435948548,7.925082719185284,High,Yes,No,38.712730976205634,67.60647692272133
3.0424224295953772,75.47652614469575,8.970696806105838,Medium,No,Yes,46.75765337174545,96.28890937284082
4.182430362906189,93.68899936363167,5.01007834201245,Medium,Yes,Yes,47.7518393107112,98.80801150182326
5.4671027934327965,70.13170061987455,7.910140438351929,Medium,Yes,Yes,90.69943827249729,100.0
7.972953657795536,53.00438800544654,7.364833111972162,Low,No,No,43.901720299289266,100.0
5.334610919763215,64.66170818840229,4.332219221778875,Low,Yes,Yes,44.792075172971806,91.24012610888957
6.293986381352625,77.08934405908715,4.135837106127799,Low,Yes,No,23.606923280902656,100.0
0.93981939840869,92.74709845372988,7.80560768521579,Medium,Yes,No,45.298321561342064,79.32529708744495
8.496473906774115,51.972547055748706,4.397032923215147,Medium,Yes,No,74.78693581117246,100.0
2.4398964337908358,68.45285299944783,6.651510666245791,Medium,Yes,Yes,36.02736061777463,78.74258649967732
1.9967378215835974,60.780759661957674,5.004668443295282,Medium,Yes,No,81.68709869676704,91.27232682546591
7.133495858845524,67.28439133803155,7.715965993658017,High,Yes,No,82.79279136663635,100.0
8.218600592903563,68.39259440149343,4.756234143674673,Low,No,No,82.22921497412183,100.0
9.41464808776525,49.64559376289849,6.859361356135933,Low,Yes,Yes,80.50681728418445,100.0
6.311386259972629,89.73492844904064,5.464110183504824,High,No,Yes,74.83680083411879,100.0
0.9767211400638387,61.74363394699799,4.7620800666520875,Medium,No,No,46.63487358153594,66.24493715153076
6.411476328852973,72.8018447628442,7.991901702591763,Medium,No,No,22.319816104517454,98.25935046677142
0.7118864846022899,78.04034218597668,5.493627867943865,Low,Yes,Yes,80.44841756506878,90.17242961884901
9.632225394406113,57.499754722558194,5.651075324357487,High,Yes,No,61.328821497119925,100.0
8.464522917345182,50.0808524646918,8.228021814949534,High,Yes,Yes,88.10113170312307,100.0
1.7088758739006582,72.66934587765098,6.362466775032567,High,Yes,No,51.025900923894525,81.75817402990931
1.1483682473920354,76.20691560288267,4.027528995802104,Low,Yes,Yes,23.82311577668318,52.85330489586651
3.390297910487007,61.65843381640161,4.208364503011921,Medium,Yes,No,54.47381147446794,83.33334396010214
9.293759891275858,59.47514979401622,4.700120487766588,Low,No,Yes,63.47143229211025,100.0
2.4240973241508024,44.39175542610662,6.582863142229895,Low,No,Yes,32.71280688995439,67.27899703066542
8.137950197069486,72.47778011806423,7.479495590844012,High,Yes,Yes,93.13849819816312,100.0
3.9728729056036727,91.7678246525937,6.149655386950741,Low,Yes,No,26.848160190850265,96.45841932756866
2.850951686938471,86.94312904349641,6.561818887728953,Low,Yes,Yes,32.45561392501353,79.99626090244817
1.2748866233198242,84.21242469665093,7.462464133346126,High,No,No,38.19336995553689,71.04795453554678
6.335297107608947,54.72094658087926,4.490412903921223,Low,No,No,87.01959398375986,100.0
9.398321236134752,76.09670920877987,8.566434737881185,Low,Yes,No,25.186517578887592,100.0
1.448948720912231,50.522276717406974,4.060603873219466,High,Yes,No,54.84598766067281,69.64369384785138
0.28782676313338973,65.30325561240733,5.739707057910833,Medium,Yes,No,59.74777557660654,73.59053023081889
3.9654278232127016,91.26310560217475,4.874407185879797,High,No,No,43.62577792825487,93.99571139193775
9.823786169086064,80.05560313381508,7.003255332741779,Medium,Yes,Yes,26.835547958350816,100.0
1.6122128725400442,56.08381844937257,4.306748135553341,High,No,No,69.06201157145739,84.26234122268902
9.730105547524456,91.72255905935882,4.209756117158181,Medium,Yes,No,51.500305556105374,100.0
5.05888678884466,47.703657367247516,6.152646692311038,Medium,Yes,Yes,65.87348145424943,100.0
5.085706911647028,74.98249365818154,6.5307093142012205,High,Yes,Yes,21.25672283692868,88.43053840105519
7.896181427945539,49.06347350685401,6.80084091730921,Medium,Yes,Yes,31.11630965744935,100.0
7.5237452943768,56.395571619892564,7.3189484308779456,Low,Yes,No,44.20449295449788,100.0
5.393422419156507,48.40679054598715,5.195900521079628,Low,No,No,78.01790762980403,100.0
8.948273504276488,93.88325736644282,5.800682037357595,High,Yes,No,25.674582792808316,100.0
2.395618906669724,79.90220047277532,5.0760093600861875,Medium,No,Yes,23.766082376784144,72.05016863239932
8.264574661077416,59.41661314897247,5.247730999247531,Low,No,No,71.34696456987247,100.0
3.3490561465708613,93.05238780090447,8.368492967331726,Low,No,No,39.09054071912459,94.18891857315872
6.635017691080558,90.95173909391916,4.92597783933734,Low,Yes,Yes,79.7908304434072,100.0
3.9785559904574166,85.73710808659695,6.531330297476014,Medium,No,Yes,70.42923595990283,100.0
8.062012797930613,67.13194169700611,8.363769197830639,High,Yes,Yes,21.092536606345917,100.0
6.011150117432088,67.05036228424792,5.168560409552165,Medium,Yes,Yes,28.609769543846006,98.75596000939217
5.371065418185478,77.07083441207283,8.548134097182963,High,Yes,Yes,35.138137652281856,100.0
3.0461376917337066,94.890754064086,5.996579579046541,Low,Yes,No,49.259017601625445,100.0
4.242220092469763,47.038491337743665,4.828872700816379,Low,No,Yes,75.38794088828891,100.0
3.1692200515627764,87.92699414641993,8.23257169345139,Medium,Yes,No,34.493706142562615,89.94595954607428
6.374299014982066,95.66513699171279,4.176556774701195,Medium,Yes,No,32.67963338297872,100.0
2.063337184057925,90.65022693815183,5.400186647752447,High,No,Yes,87.91541284466759,100.0
2.5824438829895833,75.57705108609565,6.563273765725265,High,Yes,No,44.232477624975296,88.44218328926954
1.2887972191064923,47.85241964310099,7.830323882676513,High,No,Yes,94.67283751961062,96.6846210147268
1.4008401523652403,86.0964048318711,4.8871438473485345,Low,No,No,74.56469226688213,83.6986292579119
2.1582102749684315,51.18629572865527,4.940123673077081,High,Yes,No,22.620443480449133,64.16942675830808
6.318372121697992,81.62093354688932,6.662103411376085,Low,Yes,No,68.3677178969267,100.0
9.082658859666537,76.0310116260192,6.6765506572629585,Low,No,Yes,82.73738679635251,100.0
5.326172664550231,58.47579649547146,8.461512490698262,High,No,No,75.67201536276971,100.0
4.715761885501584,97.33142175729608,6.467732901700593,High,No,Yes,65.92068242704043,100.0
5.201635011119934,92.02188976734692,5.676040236854364,Low,Yes,No,36.118739854003934,100.0
9.504114840765588,41.99218652748199,8.110515803001128,High,Yes,Yes,31.543963233717875,100.0
5.026790232288615,94.0011185108863,5.299066043725171,Medium,No,Yes,92.65059541807679,100.0
6.095643339798968,48.213137804128436,4.0959613841152835,High,Yes,Yes,43.82710231603716,100.0
1.2804583895777244,98.18926270471269,7.9422367162664935,Low,Yes,No,20.787023085495832,66.93991866255044
7.476093801762511,74.03873317773422,4.400900070409517,High,Yes,Yes,72.55441409631979,100.0
2.7859033903195862,50.05715297729906,4.553602966631578,High,No,Yes,28.73441978612844,68.63398575864055
3.746126146264712,91.03490374565452,5.640963768046557,Medium,Yes,Yes,44.286468117682354,100.0
5.833687650971596,67.31320894490807,6.296199387984791,Low,No,Yes,77.5624122943029,100.0
7.378969166957685,73.05144223654835,4.46495319911566,Low,No,Yes,56.917423638680624,100.0
8.172222002012159,81.30414378566417,7.183348410836037,Medium,Yes,Yes,53.04301460092305,100.0
1.1005192452767676,87.99131535683891,4.505229055053233,Low,No,No,37.36100719347412,67.16861471519161
6.68643219924431,40.34551962988729,4.228243727511918,High,Yes,No,68.97296914309544,100.0
3.0087830981676964,89.7845082224321,4.055156322143236,High,No,No,58.870713233573476,97.8421865797796
7.43946292572677,56.48836213288817,6.430002468988015,Low,No,No,53.0404369904746,100.0
